,model,lr,n_epochs,hidden_size,weight_decay,batch_size,activation,dropout,model_name,Test Accuracy,Test F1,max_depth,min_samples_split,min_samples_leaf,max_features,criterion,class_weight,n_estimators,bootstrap,C,penalty,solver,max_iter,fit_intercept,tol
2950,MLP,0.0005,300.0,512.0,0.001,128.0,leaky_relu,0.2,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2951,MLP,0.0005,300.0,512.0,0.001,128.0,leaky_relu,0.4,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2952,MLP,0.0005,300.0,512.0,0.0005,32.0,relu,0.0,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2953,MLP,0.0005,300.0,512.0,0.0005,32.0,relu,0.2,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2954,MLP,0.0005,300.0,512.0,0.0005,32.0,relu,0.4,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2955,MLP,0.0005,300.0,512.0,0.0005,32.0,leaky_relu,0.0,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2956,MLP,0.0005,300.0,512.0,0.0005,32.0,leaky_relu,0.2,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2957,MLP,0.0005,300.0,512.0,0.0005,32.0,leaky_relu,0.4,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2958,MLP,0.0005,300.0,512.0,0.0005,64.0,relu,0.0,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2959,MLP,0.0005,300.0,512.0,0.0005,64.0,relu,0.2,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2960,MLP,0.0005,300.0,512.0,0.0005,64.0,relu,0.4,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2961,MLP,0.0005,300.0,512.0,0.0005,64.0,leaky_relu,0.0,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2962,MLP,0.0005,300.0,512.0,0.0005,64.0,leaky_relu,0.2,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2963,MLP,0.0005,300.0,512.0,0.0005,64.0,leaky_relu,0.4,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2964,MLP,0.0005,300.0,512.0,0.0005,128.0,relu,0.0,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2965,MLP,0.0005,300.0,512.0,0.0005,128.0,relu,0.2,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2966,MLP,0.0005,300.0,512.0,0.0005,128.0,relu,0.4,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2967,MLP,0.0005,300.0,512.0,0.0005,128.0,leaky_relu,0.0,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2968,MLP,0.0005,300.0,512.0,0.0005,128.0,leaky_relu,0.2,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2969,MLP,0.0005,300.0,512.0,0.0005,128.0,leaky_relu,0.4,MLP,0.4030612244897959,0.18010061004547298,,,,,,,,,,,,,,
2970,MLP,0.0005,500.0,128.0,0.005,32.0,relu,0.0,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2971,MLP,0.0005,500.0,128.0,0.005,32.0,relu,0.2,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2972,MLP,0.0005,500.0,128.0,0.005,32.0,relu,0.4,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2973,MLP,0.0005,500.0,128.0,0.005,32.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2974,MLP,0.0005,500.0,128.0,0.005,32.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2975,MLP,0.0005,500.0,128.0,0.005,32.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2976,MLP,0.0005,500.0,128.0,0.005,64.0,relu,0.0,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2977,MLP,0.0005,500.0,128.0,0.005,64.0,relu,0.2,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2978,MLP,0.0005,500.0,128.0,0.005,64.0,relu,0.4,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2979,MLP,0.0005,500.0,128.0,0.005,64.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2980,MLP,0.0005,500.0,128.0,0.005,64.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2981,MLP,0.0005,500.0,128.0,0.005,64.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2982,MLP,0.0005,500.0,128.0,0.005,128.0,relu,0.0,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2983,MLP,0.0005,500.0,128.0,0.005,128.0,relu,0.2,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2984,MLP,0.0005,500.0,128.0,0.005,128.0,relu,0.4,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2985,MLP,0.0005,500.0,128.0,0.005,128.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2986,MLP,0.0005,500.0,128.0,0.005,128.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2987,MLP,0.0005,500.0,128.0,0.005,128.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18568950473201373,,,,,,,,,,,,,,
2988,MLP,0.0005,500.0,128.0,0.001,32.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2989,MLP,0.0005,500.0,128.0,0.001,32.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2990,MLP,0.0005,500.0,128.0,0.001,32.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2991,MLP,0.0005,500.0,128.0,0.001,32.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2992,MLP,0.0005,500.0,128.0,0.001,32.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2993,MLP,0.0005,500.0,128.0,0.001,32.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2994,MLP,0.0005,500.0,128.0,0.001,64.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2995,MLP,0.0005,500.0,128.0,0.001,64.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2996,MLP,0.0005,500.0,128.0,0.001,64.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2997,MLP,0.0005,500.0,128.0,0.001,64.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2998,MLP,0.0005,500.0,128.0,0.001,64.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
2999,MLP,0.0005,500.0,128.0,0.001,64.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3000,MLP,0.0005,500.0,128.0,0.001,128.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3001,MLP,0.0005,500.0,128.0,0.001,128.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3002,MLP,0.0005,500.0,128.0,0.001,128.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3003,MLP,0.0005,500.0,128.0,0.001,128.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3004,MLP,0.0005,500.0,128.0,0.001,128.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3005,MLP,0.0005,500.0,128.0,0.001,128.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3006,MLP,0.0005,500.0,128.0,0.0005,32.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3007,MLP,0.0005,500.0,128.0,0.0005,32.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3008,MLP,0.0005,500.0,128.0,0.0005,32.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3009,MLP,0.0005,500.0,128.0,0.0005,32.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3010,MLP,0.0005,500.0,128.0,0.0005,32.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3011,MLP,0.0005,500.0,128.0,0.0005,32.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3012,MLP,0.0005,500.0,128.0,0.0005,64.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3013,MLP,0.0005,500.0,128.0,0.0005,64.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3014,MLP,0.0005,500.0,128.0,0.0005,64.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3015,MLP,0.0005,500.0,128.0,0.0005,64.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3016,MLP,0.0005,500.0,128.0,0.0005,64.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3017,MLP,0.0005,500.0,128.0,0.0005,64.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3018,MLP,0.0005,500.0,128.0,0.0005,128.0,relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3019,MLP,0.0005,500.0,128.0,0.0005,128.0,relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3020,MLP,0.0005,500.0,128.0,0.0005,128.0,relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3021,MLP,0.0005,500.0,128.0,0.0005,128.0,leaky_relu,0.0,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3022,MLP,0.0005,500.0,128.0,0.0005,128.0,leaky_relu,0.2,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3023,MLP,0.0005,500.0,128.0,0.0005,128.0,leaky_relu,0.4,MLP,0.39285714285714285,0.18571937321937323,,,,,,,,,,,,,,
3024,MLP,0.0005,500.0,192.0,0.005,32.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3025,MLP,0.0005,500.0,192.0,0.005,32.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3026,MLP,0.0005,500.0,192.0,0.005,32.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3027,MLP,0.0005,500.0,192.0,0.005,32.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3028,MLP,0.0005,500.0,192.0,0.005,32.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3029,MLP,0.0005,500.0,192.0,0.005,32.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3030,MLP,0.0005,500.0,192.0,0.005,64.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3031,MLP,0.0005,500.0,192.0,0.005,64.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3032,MLP,0.0005,500.0,192.0,0.005,64.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3033,MLP,0.0005,500.0,192.0,0.005,64.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3034,MLP,0.0005,500.0,192.0,0.005,64.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3035,MLP,0.0005,500.0,192.0,0.005,64.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3036,MLP,0.0005,500.0,192.0,0.005,128.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3037,MLP,0.0005,500.0,192.0,0.005,128.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3038,MLP,0.0005,500.0,192.0,0.005,128.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3039,MLP,0.0005,500.0,192.0,0.005,128.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3040,MLP,0.0005,500.0,192.0,0.005,128.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3041,MLP,0.0005,500.0,192.0,0.005,128.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3042,MLP,0.0005,500.0,192.0,0.001,32.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3043,MLP,0.0005,500.0,192.0,0.001,32.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3044,MLP,0.0005,500.0,192.0,0.001,32.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3045,MLP,0.0005,500.0,192.0,0.001,32.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3046,MLP,0.0005,500.0,192.0,0.001,32.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3047,MLP,0.0005,500.0,192.0,0.001,32.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3048,MLP,0.0005,500.0,192.0,0.001,64.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3049,MLP,0.0005,500.0,192.0,0.001,64.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3050,MLP,0.0005,500.0,192.0,0.001,64.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3051,MLP,0.0005,500.0,192.0,0.001,64.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3052,MLP,0.0005,500.0,192.0,0.001,64.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3053,MLP,0.0005,500.0,192.0,0.001,64.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3054,MLP,0.0005,500.0,192.0,0.001,128.0,relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3055,MLP,0.0005,500.0,192.0,0.001,128.0,relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3056,MLP,0.0005,500.0,192.0,0.001,128.0,relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3057,MLP,0.0005,500.0,192.0,0.001,128.0,leaky_relu,0.0,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3058,MLP,0.0005,500.0,192.0,0.001,128.0,leaky_relu,0.2,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3059,MLP,0.0005,500.0,192.0,0.001,128.0,leaky_relu,0.4,MLP,0.42346938775510207,0.2024671180013086,,,,,,,,,,,,,,
3060,MLP,0.0005,500.0,192.0,0.0005,32.0,relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3061,MLP,0.0005,500.0,192.0,0.0005,32.0,relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3062,MLP,0.0005,500.0,192.0,0.0005,32.0,relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3063,MLP,0.0005,500.0,192.0,0.0005,32.0,leaky_relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3064,MLP,0.0005,500.0,192.0,0.0005,32.0,leaky_relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3065,MLP,0.0005,500.0,192.0,0.0005,32.0,leaky_relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3066,MLP,0.0005,500.0,192.0,0.0005,64.0,relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3067,MLP,0.0005,500.0,192.0,0.0005,64.0,relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3068,MLP,0.0005,500.0,192.0,0.0005,64.0,relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3069,MLP,0.0005,500.0,192.0,0.0005,64.0,leaky_relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3070,MLP,0.0005,500.0,192.0,0.0005,64.0,leaky_relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3071,MLP,0.0005,500.0,192.0,0.0005,64.0,leaky_relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3072,MLP,0.0005,500.0,192.0,0.0005,128.0,relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3073,MLP,0.0005,500.0,192.0,0.0005,128.0,relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3074,MLP,0.0005,500.0,192.0,0.0005,128.0,relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3075,MLP,0.0005,500.0,192.0,0.0005,128.0,leaky_relu,0.0,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3076,MLP,0.0005,500.0,192.0,0.0005,128.0,leaky_relu,0.2,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3077,MLP,0.0005,500.0,192.0,0.0005,128.0,leaky_relu,0.4,MLP,0.42346938775510207,0.20244725738396627,,,,,,,,,,,,,,
3078,MLP,0.0005,500.0,256.0,0.005,32.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3079,MLP,0.0005,500.0,256.0,0.005,32.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3080,MLP,0.0005,500.0,256.0,0.005,32.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3081,MLP,0.0005,500.0,256.0,0.005,32.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3082,MLP,0.0005,500.0,256.0,0.005,32.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3083,MLP,0.0005,500.0,256.0,0.005,32.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3084,MLP,0.0005,500.0,256.0,0.005,64.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3085,MLP,0.0005,500.0,256.0,0.005,64.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3086,MLP,0.0005,500.0,256.0,0.005,64.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3087,MLP,0.0005,500.0,256.0,0.005,64.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3088,MLP,0.0005,500.0,256.0,0.005,64.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3089,MLP,0.0005,500.0,256.0,0.005,64.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3090,MLP,0.0005,500.0,256.0,0.005,128.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3091,MLP,0.0005,500.0,256.0,0.005,128.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3092,MLP,0.0005,500.0,256.0,0.005,128.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3093,MLP,0.0005,500.0,256.0,0.005,128.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3094,MLP,0.0005,500.0,256.0,0.005,128.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3095,MLP,0.0005,500.0,256.0,0.005,128.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3096,MLP,0.0005,500.0,256.0,0.001,32.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3097,MLP,0.0005,500.0,256.0,0.001,32.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3098,MLP,0.0005,500.0,256.0,0.001,32.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3099,MLP,0.0005,500.0,256.0,0.001,32.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3100,MLP,0.0005,500.0,256.0,0.001,32.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3101,MLP,0.0005,500.0,256.0,0.001,32.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3102,MLP,0.0005,500.0,256.0,0.001,64.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3103,MLP,0.0005,500.0,256.0,0.001,64.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3104,MLP,0.0005,500.0,256.0,0.001,64.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3105,MLP,0.0005,500.0,256.0,0.001,64.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3106,MLP,0.0005,500.0,256.0,0.001,64.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3107,MLP,0.0005,500.0,256.0,0.001,64.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3108,MLP,0.0005,500.0,256.0,0.001,128.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3109,MLP,0.0005,500.0,256.0,0.001,128.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3110,MLP,0.0005,500.0,256.0,0.001,128.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3111,MLP,0.0005,500.0,256.0,0.001,128.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3112,MLP,0.0005,500.0,256.0,0.001,128.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3113,MLP,0.0005,500.0,256.0,0.001,128.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3114,MLP,0.0005,500.0,256.0,0.0005,32.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3115,MLP,0.0005,500.0,256.0,0.0005,32.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3116,MLP,0.0005,500.0,256.0,0.0005,32.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3117,MLP,0.0005,500.0,256.0,0.0005,32.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3118,MLP,0.0005,500.0,256.0,0.0005,32.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3119,MLP,0.0005,500.0,256.0,0.0005,32.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3120,MLP,0.0005,500.0,256.0,0.0005,64.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3121,MLP,0.0005,500.0,256.0,0.0005,64.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3122,MLP,0.0005,500.0,256.0,0.0005,64.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3123,MLP,0.0005,500.0,256.0,0.0005,64.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3124,MLP,0.0005,500.0,256.0,0.0005,64.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3125,MLP,0.0005,500.0,256.0,0.0005,64.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3126,MLP,0.0005,500.0,256.0,0.0005,128.0,relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3127,MLP,0.0005,500.0,256.0,0.0005,128.0,relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3128,MLP,0.0005,500.0,256.0,0.0005,128.0,relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3129,MLP,0.0005,500.0,256.0,0.0005,128.0,leaky_relu,0.0,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3130,MLP,0.0005,500.0,256.0,0.0005,128.0,leaky_relu,0.2,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3131,MLP,0.0005,500.0,256.0,0.0005,128.0,leaky_relu,0.4,MLP,0.4030612244897959,0.19708132155389538,,,,,,,,,,,,,,
3132,MLP,0.0005,500.0,384.0,0.005,32.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
3133,MLP,0.0005,500.0,384.0,0.005,32.0,relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
3134,MLP,0.0005,500.0,384.0,0.005,32.0,relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
3135,MLP,0.0005,500.0,384.0,0.005,32.0,leaky_relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
3136,MLP,0.0005,500.0,384.0,0.005,32.0,leaky_relu,0.2,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
3137,MLP,0.0005,500.0,384.0,0.005,32.0,leaky_relu,0.4,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
3138,MLP,0.0005,500.0,384.0,0.005,64.0,relu,0.0,MLP,0.3826530612244898,0.150769706815193,,,,,,,,,,,,,,
